Time, HF1, HF2, TC1
06/29/16_08:14:25, 0.000000, 0.000000, 15.884662
06/29/16_08:14:27, 0.000000, 0.000000, 15.884662
06/29/16_08:14:28, 0.000000, 0.000000, 14.907146
06/29/16_08:14:30, 0.000000, 0.000000, 15.884662
06/29/16_08:14:32, 0.000000, 0.000000, 15.884662
06/29/16_08:14:34, 0.000000, 0.000000, 15.884662
06/29/16_08:14:36, 0.000000, 0.000000, 15.884662
06/29/16_08:14:38, 0.000000, 0.000000, 16.862178
06/29/16_08:14:39, 0.000000, 0.000000, 22.727275
06/29/16_08:14:41, 0.000000, 0.000000, 23.704792
06/29/16_08:14:43, 0.000000, 0.000000, 20.772243
06/29/16_08:14:44, 0.000000, 0.000000, 18.817211
06/29/16_08:14:46, 0.000000, 0.000000, 17.839694
06/29/16_08:14:47, 0.000000, 0.000000, 17.839694
06/29/16_08:14:49, 0.000750, 0.000000, 16.862178
06/29/16_08:14:51, 0.000750, 0.000000, 15.884662
06/29/16_08:14:52, 0.000000, 0.000000, 15.884662
06/29/16_08:14:53, -0.000188, 0.000562, 17.839694
06/29/16_08:14:55, -0.000188, 0.000750, 16.862178
06/29/16_08:14:56, -0.000188, 0.000375, 16.862178
06/29/16_08:14:58, -0.000188, 0.000188, 16.862178
06/29/16_08:15:00, 0.000000, 0.000000, 16.862178
06/29/16_08:15:02, 0.000000, 0.000000, 15.884662
06/29/16_08:15:05, 0.000000, 0.000000, 16.862178
06/29/16_08:14:59, 0.000000, 0.000000, 16.862178
06/29/16_08:15:01, 0.000000, 0.000000, 17.839694
06/29/16_08:15:04, 0.000000, 0.000000, 16.862178
06/29/16_08:15:07, 0.000000, 0.000000, 16.862178
06/29/16_08:15:08, 0.000000, 0.000000, 16.862178
06/29/16_08:15:10, 0.000000, 0.000000, 15.884662
06/29/16_08:15:12, 0.000000, 0.000000, 15.884662
06/29/16_08:15:13, 0.000000, 0.000000, 16.862178
06/29/16_08:15:15, 0.000000, 0.000000, 15.884662
06/29/16_08:15:16, 0.000000, 0.000000, 15.884662
06/29/16_08:15:18, 0.000000, 0.000000, 16.862178
06/29/16_08:15:19, 0.000000, 0.000000, 16.862178
