Time, HF1, HF2, TC1
06/27/16_08:57:29, 0.000000, 0.000000, 19.794727
06/27/16_08:57:30, 0.000000, 0.000000, 20.772243
06/27/16_08:57:32, 0.000000, 0.000000, 21.749759
06/27/16_08:57:33, 0.000000, 0.000000, 21.749759
06/27/16_08:57:35, 0.000000, 0.000000, 20.772243
06/27/16_08:57:36, 0.000000, 0.000000, 21.749759
06/27/16_08:57:38, 0.000000, 0.000000, 20.772243
06/27/16_08:57:39, 0.000000, 0.000000, 20.772243
06/27/16_08:57:41, 0.000000, 0.000000, 21.749759
06/27/16_08:57:42, 0.000000, 0.000000, 21.749759
06/27/16_08:57:44, 0.000000, 0.000000, 20.772243
06/27/16_08:57:46, 0.000000, 0.000000, 19.794727
06/27/16_08:57:47, 0.000000, 0.000000, 20.772243
06/27/16_08:57:49, 0.000000, 0.000000, 20.772243
06/27/16_08:57:50, 0.000000, 0.000000, 19.794727
06/27/16_08:57:52, 0.000000, 0.000000, 20.772243
06/27/16_08:57:53, 0.000000, 0.000000, 21.749759
06/27/16_08:57:55, 0.000000, 0.000000, 21.749759
06/27/16_08:57:56, 0.000000, 0.000000, 20.772243
06/27/16_08:57:58, 0.000000, 0.000000, 21.749759
06/27/16_08:57:59, 0.000000, 0.000000, 19.794727
06/27/16_08:58:01, 0.000000, 0.000000, 20.772243
06/27/16_08:58:02, 0.000000, 0.000000, 20.772243
06/27/16_08:58:04, 0.000000, 0.000000, 21.749759
06/27/16_08:58:05, 0.000000, 0.000000, 20.772243
06/27/16_08:58:07, 0.000000, 0.000000, 20.772243
06/27/16_08:58:08, 0.000000, 0.000000, 20.772243
06/27/16_08:58:10, 0.000000, 0.000000, 20.772243
06/27/16_08:58:11, 0.000000, 0.000000, 20.772243
06/27/16_08:58:13, 0.000000, 0.000000, 20.772243
06/27/16_08:58:14, 0.000000, 0.000000, 19.794727
06/27/16_08:58:16, 0.000000, 0.000000, 22.727275
06/27/16_08:58:17, 0.000000, 0.000000, 20.772243
06/27/16_08:58:19, 0.000000, 0.000000, 22.727275
06/27/16_08:58:20, 0.000000, 0.000000, 21.749759
06/27/16_08:58:22, 0.000000, 0.000000, 21.749759
06/27/16_08:58:23, 0.000000, 0.000000, 19.794727
06/27/16_08:58:25, 0.000000, 0.000000, 21.749759
06/27/16_08:58:26, 0.000000, 0.000000, 21.749759
06/27/16_08:58:28, 0.000000, 0.000000, 21.749759
06/27/16_08:58:29, 0.000000, 0.000000, 21.749759
06/27/16_08:58:31, 0.000000, 0.000000, 22.727275
06/27/16_08:58:32, 0.000000, 0.000000, 20.772243
06/27/16_08:58:33, 0.000000, 0.000000, 20.772243
06/27/16_08:58:35, 0.000000, 0.000000, 21.749759
06/27/16_08:58:36, 0.000000, 0.000000, 21.749759
06/27/16_08:58:38, 0.000000, 0.000000, 21.749759
06/27/16_08:58:39, 0.000000, 0.000000, 20.772243
06/27/16_08:58:41, 0.000000, 0.000000, 20.772243
06/27/16_08:58:42, 0.000000, 0.000000, 20.772243
06/27/16_08:58:44, 0.000000, 0.000000, 20.772243
06/27/16_08:58:45, 0.000000, 0.000000, 19.794727
06/27/16_08:58:47, 0.000000, 0.000000, 20.772243
06/27/16_08:58:48, 0.000000, 0.000000, 20.772243
06/27/16_08:58:50, 0.000000, 0.000000, 20.772243
