Time, HF1, HF2, TC1, TC2
06/25/16_14:33:47, 0.000188, 0.000188, 23.704792
06/25/16_14:33:48, 0.000188, 0.000188, 24.682308
06/25/16_14:33:50, 0.000000, 0.000188, 24.682308
06/25/16_14:33:51, 0.000188, 0.000188, 24.682308
06/25/16_14:33:53, 0.000188, 0.000188, 25.659824
06/25/16_14:33:55, 0.000188, 0.000188, 23.704792
06/25/16_14:33:56, 0.000188, 0.000188, 25.659824
06/25/16_14:33:58, 0.000188, 0.000188, 24.682308
06/25/16_14:33:59, 0.000188, 0.000188, 24.682308
06/25/16_14:34:01, 0.000188, 0.000188, 24.682308
06/25/16_14:34:02, 0.000188, 0.000188, 25.659824
06/25/16_14:34:04, 0.000188, 0.000188, 24.682308
06/25/16_14:34:06, 0.000188, 0.000188, 24.682308
06/25/16_14:34:07, 0.000188, 0.000188, 23.704792
06/25/16_14:34:09, 0.000188, 0.000188, 25.659824
06/25/16_14:34:10, 0.000188, 0.000188, 25.659824
06/25/16_14:34:12, 0.000188, 0.000188, 25.659824
06/25/16_14:34:13, 0.000188, 0.000188, 25.659824
06/25/16_14:34:15, 0.000188, 0.000188, 23.704792
06/25/16_14:34:16, 0.000188, 0.000188, 25.659824
06/25/16_14:34:18, 0.000188, 0.000188, 24.682308
06/25/16_14:34:19, 0.000188, 0.000000, 24.682308
06/25/16_14:34:21, 0.000188, 0.000188, 24.682308
06/25/16_14:34:23, 0.000188, 0.000188, 24.682308
06/25/16_14:34:24, 0.000188, 0.000188, 23.704792
06/25/16_14:34:26, 0.000188, 0.000188, 25.659824
06/25/16_14:34:27, 0.000188, 0.000188, 25.659824
06/25/16_14:34:29, 0.000188, 0.000188, 25.659824
06/25/16_14:34:31, 0.000188, 0.000188, 25.659824
06/25/16_14:34:32, 0.000188, 0.000188, 23.704792
06/25/16_14:34:34, 0.000188, 0.000188, 26.637340
06/25/16_14:34:35, 0.000188, 0.000188, 24.682308
06/25/16_14:34:37, 0.000188, 0.000188, 24.682308
06/25/16_14:34:38, 0.000188, 0.000188, 25.659824
06/25/16_14:34:40, 0.000188, 0.000188, 19.794727
06/25/16_14:34:41, 0.000188, 0.000188, 25.659824
06/25/16_14:34:43, 0.000188, 0.000188, 24.682308
06/25/16_14:34:44, 0.000188, 0.000188, 25.659824
06/25/16_14:34:46, 0.000188, 0.000188, 25.659824
06/25/16_14:34:47, 0.000188, 0.000188, 25.659824
06/25/16_14:34:49, 0.000188, 0.000188, 25.659824
06/25/16_14:34:50, 0.000188, 0.000188, 24.682308
06/25/16_14:34:52, 0.000188, 0.000188, 25.659824
06/25/16_14:34:53, 0.000188, 0.000188, 25.659824
06/25/16_14:34:55, 0.000188, 0.000188, 25.659824
06/25/16_14:34:56, 0.000188, 0.000188, 25.659824
06/25/16_14:34:58, 0.000188, 0.000188, 25.659824
06/25/16_14:34:59, 0.000188, 0.000188, 25.659824
06/25/16_14:35:01, 0.000188, 0.000188, 24.682308
06/25/16_14:35:02, 0.000188, 0.000188, 25.659824
06/25/16_14:35:04, 0.000188, 0.000188, 25.659824
06/25/16_14:35:05, 0.000188, 0.000188, 23.704792
06/25/16_14:35:07, 0.000375, 0.000188, 25.659824
06/25/16_14:35:08, 0.000188, 0.000188, 25.659824
06/25/16_14:35:10, 0.000188, 0.000188, 24.682308
06/25/16_14:35:11, 0.000188, 0.000188, 24.682308
06/25/16_14:35:13, 0.000188, 0.000188, 25.659824
06/25/16_14:35:14, 0.000188, 0.000188, 25.659824
06/25/16_14:35:16, 0.000188, 0.000188, 24.682308
06/25/16_14:35:17, 0.000188, 0.000188, 24.682308
06/25/16_14:35:19, 0.000188, 0.000188, 26.637340
06/25/16_14:35:21, 0.000188, 0.000188, 25.659824
06/25/16_14:35:22, 0.000188, 0.000188, 24.682308
06/25/16_14:35:24, 0.000188, 0.000188, 25.659824
06/25/16_14:35:25, 0.000188, 0.000188, 25.659824
06/25/16_14:35:27, 0.000188, 0.000188, 25.659824
06/25/16_14:35:28, 0.000188, 0.000188, 24.682308
06/25/16_14:35:30, 0.000188, 0.000188, 24.682308
06/25/16_14:35:31, 0.000188, 0.000188, 25.659824
06/25/16_14:35:33, 0.000188, 0.000188, 25.659824
06/25/16_14:35:34, 0.000188, 0.000188, 25.659824
06/25/16_14:35:36, 0.000188, 0.000188, 25.659824
06/25/16_14:35:37, 0.000188, 0.000188, 24.682308
06/25/16_14:35:39, 0.000188, 0.000188, 25.659824
06/25/16_14:35:41, 0.000188, 0.000188, 26.637340
06/25/16_14:35:42, 0.000188, 0.000188, 26.637340
06/25/16_14:35:44, 0.000375, 0.000188, 24.682308
06/25/16_14:35:45, 0.000188, 0.000188, 25.659824
06/25/16_14:35:47, 0.000188, 0.000188, 24.682308
06/25/16_14:35:48, 0.000188, 0.000188, 26.637340
06/25/16_14:35:50, 0.000188, 0.000188, 24.682308
06/25/16_14:35:51, 0.000000, 0.000188, 25.659824
06/25/16_14:35:53, 0.000188, 0.000188, 26.637340
06/25/16_14:35:54, 0.000188, 0.000188, 25.659824
06/25/16_14:35:56, 0.000188, 0.000188, 25.659824
06/25/16_14:35:57, 0.000188, 0.000188, 25.659824
06/25/16_14:35:59, 0.000188, 0.000188, 26.637340
06/25/16_14:36:01, 0.000000, 0.000188, 25.659824
06/25/16_14:36:02, 0.000188, 0.000188, 21.749759
06/25/16_14:36:04, 0.000188, 0.000188, 25.659824
06/25/16_14:36:05, 0.000188, 0.000188, 25.659824
06/25/16_14:36:07, 0.000188, 0.000188, 26.637340
06/25/16_14:36:08, 0.000188, 0.000188, 24.682308
06/25/16_14:36:10, 0.000188, 0.000188, 25.659824
06/25/16_14:36:11, 0.000188, 0.000188, 25.659824
06/25/16_14:36:13, 0.000188, 0.000188, 26.637340
06/25/16_14:36:14, 0.000188, 0.000188, 25.659824
06/25/16_14:36:16, 0.000188, 0.000188, 26.637340
06/25/16_14:36:18, 0.000188, 0.000188, 25.659824
06/25/16_14:36:19, 0.000188, 0.000188, 25.659824
06/25/16_14:36:21, 0.000188, 0.000188, 25.659824
06/25/16_14:36:22, 0.000188, 0.000188, 26.637340
06/25/16_14:36:24, 0.000188, 0.000188, 25.659824
06/25/16_14:36:25, 0.000188, 0.000188, 25.659824
06/25/16_14:36:27, 0.000188, 0.000188, 25.659824
06/25/16_14:36:28, 0.000188, 0.000188, 25.659824
06/25/16_14:36:30, 0.000188, 0.000188, 25.659824
06/25/16_14:36:31, 0.000188, 0.000188, 24.682308
06/25/16_14:36:33, 0.000188, 0.000188, 25.659824
06/25/16_14:36:34, 0.000188, 0.000188, 26.637340
06/25/16_14:36:36, 0.000188, 0.000188, 25.659824
06/25/16_14:36:37, 0.000188, 0.000188, 26.637340
06/25/16_14:36:39, 0.000188, 0.000188, 25.659824
06/25/16_14:36:40, 0.000188, 0.000188, 26.637340
06/25/16_14:36:42, 0.000188, 0.000188, 25.659824
06/25/16_14:36:43, 0.000188, 0.000188, 25.659824
06/25/16_14:36:45, 0.000188, 0.000188, 25.659824
06/25/16_14:36:47, 0.000188, 0.000000, 25.659824
06/25/16_14:36:48, 0.000188, 0.000188, 24.682308
06/25/16_14:36:50, 0.000188, 0.000188, 26.637340
06/25/16_14:36:51, 0.000188, 0.000188, 26.637340
06/25/16_14:36:53, 0.000188, 0.000188, 26.637340
06/25/16_14:36:54, 0.000188, 0.000188, 25.659824
06/25/16_14:36:56, 0.000188, 0.000188, 25.659824
06/25/16_14:36:57, 0.000188, 0.000188, 25.659824
06/25/16_14:36:59, 0.000188, 0.000188, 25.659824
06/25/16_14:37:01, 0.000188, 0.000188, 26.637340
06/25/16_14:37:02, 0.000188, 0.000188, 25.659824
06/25/16_14:37:04, 0.000188, 0.000188, 24.682308
06/25/16_14:37:05, 0.000000, 0.000188, 25.659824
06/25/16_14:37:07, 0.000188, 0.000188, 26.637340
06/25/16_14:37:08, 0.000188, 0.000188, 25.659824
06/25/16_14:37:10, 0.000188, 0.000188, 25.659824
06/25/16_14:37:11, 0.000188, 0.000188, 26.637340
06/25/16_14:37:13, 0.000188, 0.000188, 26.637340
06/25/16_14:37:14, 0.000188, 0.000188, 25.659824
06/25/16_14:37:16, 0.000188, 0.000188, 25.659824
06/25/16_14:37:17, 0.000188, 0.000188, 25.659824
06/25/16_14:37:19, 0.000188, 0.000188, 27.614856
06/25/16_14:37:21, 0.000188, 0.000188, 26.637340
06/25/16_14:37:22, 0.000188, 0.000188, 25.659824
06/25/16_14:37:24, 0.000188, 0.000188, 25.659824
06/25/16_14:37:25, 0.000188, 0.000188, 26.637340
06/25/16_14:37:26, 0.000188, 0.000188, 26.637340
06/25/16_14:37:28, 0.000188, 0.000188, 25.659824
06/25/16_14:37:30, 0.000188, 0.000188, 26.637340
06/25/16_14:37:31, 0.000188, 0.000188, 26.637340
06/25/16_14:37:33, 0.000188, 0.000188, 25.659824
06/25/16_14:37:34, 0.000188, 0.000188, 26.637340
06/25/16_14:37:36, 0.000188, 0.000188, 26.637340
06/25/16_14:37:37, 0.000188, 0.000188, 26.637340
06/25/16_14:37:39, 0.000188, 0.000188, 26.637340
06/25/16_14:37:40, 0.000188, 0.000188, 25.659824
06/25/16_14:37:42, 0.000188, 0.000188, 25.659824
06/25/16_14:37:44, 0.000188, 0.000188, 26.637340
06/25/16_14:37:45, 0.000188, 0.000188, 26.637340
06/25/16_14:37:46, 0.000188, 0.000188, 26.637340
06/25/16_14:37:48, 0.000188, 0.000188, 26.637340
06/25/16_14:37:50, 0.000188, 0.000188, 25.659824
06/25/16_14:37:51, 0.000188, 0.000188, 26.637340
06/25/16_14:37:53, 0.000188, 0.000188, 24.682308
06/25/16_14:37:54, 0.000188, 0.000188, 27.614856
06/25/16_14:37:56, 0.000188, 0.000188, 25.659824
06/25/16_14:37:57, 0.000188, 0.000375, 25.659824
06/25/16_14:37:59, 0.000000, 0.000188, 24.682308
06/25/16_14:38:00, 0.000188, 0.000188, 25.659824
06/25/16_14:38:02, 0.000188, 0.000188, 26.637340
06/25/16_14:38:04, 0.000188, 0.000188, 26.637340
06/25/16_14:38:05, 0.000188, 0.000188, 25.659824
06/25/16_14:38:07, 0.000188, 0.000188, 26.637340
06/25/16_14:38:08, 0.000188, 0.000188, 26.637340
06/25/16_14:38:10, 0.000188, 0.000188, 24.682308
06/25/16_14:38:11, 0.000188, 0.000188, 26.637340
06/25/16_14:38:13, 0.000188, 0.000188, 26.637340
06/25/16_14:38:14, 0.000188, 0.000188, 26.637340
06/25/16_14:38:16, 0.000188, 0.000188, 26.637340
06/25/16_14:38:18, 0.000188, 0.000188, 26.637340
06/25/16_14:38:19, 0.000188, 0.000188, 26.637340
06/25/16_14:38:21, 0.000188, 0.000188, 26.637340
06/25/16_14:38:22, 0.000188, 0.000188, 26.637340
06/25/16_14:38:24, 0.000188, 0.000188, 24.682308
06/25/16_14:38:25, 0.000188, 0.000188, 26.637340
06/25/16_14:38:27, 0.000188, 0.000188, 26.637340
06/25/16_14:38:28, 0.000188, 0.000188, 26.637340
06/25/16_14:38:30, 0.000188, 0.000188, 26.637340
06/25/16_14:38:31, 0.000188, 0.000188, 26.637340
06/25/16_14:38:33, 0.000188, 0.000188, 26.637340
06/25/16_14:38:34, 0.000188, 0.000188, 26.637340
06/25/16_14:38:36, 0.000188, 0.000188, 25.659824
06/25/16_14:38:37, 0.000188, 0.000188, 26.637340
06/25/16_14:38:39, 0.000188, 0.000188, 27.614856
06/25/16_14:38:40, 0.000188, 0.000188, 26.637340
06/25/16_14:38:42, 0.000188, 0.000188, 26.637340
06/25/16_14:38:44, 0.000188, 0.000188, 26.637340
06/25/16_14:38:45, 0.000188, 0.000188, 26.637340
06/25/16_14:38:47, 0.000188, 0.000188, 26.637340
06/25/16_14:38:48, 0.000188, 0.000188, 26.637340
06/25/16_14:38:50, 0.000188, 0.000188, 26.637340
06/25/16_14:38:51, 0.000188, 0.000188, 26.637340
06/25/16_14:38:53, 0.000188, 0.000188, 25.659824
06/25/16_14:38:55, 0.000188, 0.000188, 25.659824
06/25/16_14:38:56, 0.000188, 0.000188, 26.637340
06/25/16_14:38:57, 0.000188, 0.000188, 26.637340
06/25/16_14:38:59, 0.000188, 0.000188, 26.637340
06/25/16_14:39:01, 0.000188, 0.000188, 26.637340
06/25/16_14:39:02, 0.000188, 0.000188, 25.659824
06/25/16_14:39:04, 0.000188, 0.000188, 26.637340
06/25/16_14:39:05, 0.000188, 0.000188, 26.637340
06/25/16_14:39:07, 0.000188, 0.000188, 25.659824
06/25/16_14:39:08, 0.000188, 0.000188, 25.659824
06/25/16_14:39:10, 0.000188, 0.000188, 24.682308
06/25/16_14:39:11, 0.000188, 0.000188, 26.637340
06/25/16_14:39:13, 0.000188, 0.000188, 26.637340
06/25/16_14:39:14, 0.000188, 0.000188, 26.637340
06/25/16_14:39:16, 0.000188, 0.000188, 27.614856
06/25/16_14:39:17, 0.000188, 0.000188, 25.659824
06/25/16_14:39:19, 0.000188, 0.000188, 27.614856
06/25/16_14:39:20, 0.000188, 0.000188, 26.637340
06/25/16_14:39:22, 0.000188, 0.000188, 25.659824
06/25/16_14:39:24, 0.000188, 0.000188, 26.637340
06/25/16_14:39:25, 0.000188, 0.000188, 26.637340
06/25/16_14:39:27, 0.000188, 0.000188, 26.637340
06/25/16_14:39:28, 0.000188, 0.000188, 26.637340
06/25/16_14:39:30, 0.000188, 0.000188, 26.637340
06/25/16_14:39:31, 0.000188, 0.000188, 26.637340
06/25/16_14:39:33, 0.000375, 0.000188, 26.637340
06/25/16_14:39:34, 0.000188, 0.000188, 26.637340
06/25/16_14:39:36, 0.000188, 0.000188, 26.637340
06/25/16_14:39:37, 0.000188, 0.000188, 26.637340
06/25/16_14:39:39, 0.000188, 0.000188, 26.637340
06/25/16_14:39:40, 0.000188, 0.000188, 26.637340
06/25/16_14:39:42, 0.000188, 0.000188, 26.637340
06/25/16_14:39:44, 0.000188, 0.000188, 26.637340
06/25/16_14:39:45, 0.000188, 0.000188, 26.637340
06/25/16_14:39:47, 0.000188, 0.000188, 26.637340
06/25/16_14:39:48, 0.000188, 0.000188, 27.614856
06/25/16_14:39:50, 0.000188, 0.000188, 25.659824
06/25/16_14:39:51, 0.000188, 0.000188, 26.637340
06/25/16_14:39:53, 0.000188, 0.000188, 25.659824
06/25/16_14:39:54, 0.000188, 0.000188, 26.637340
06/25/16_14:39:56, 0.000188, 0.000188, 26.637340
06/25/16_14:39:57, 0.000188, 0.000188, 26.637340
06/25/16_14:39:59, 0.000188, 0.000188, 26.637340
06/25/16_14:40:00, 0.000188, 0.000188, 26.637340
06/25/16_14:40:02, 0.000188, 0.000188, 26.637340
06/25/16_14:40:04, 0.000188, 0.000188, 27.614856
06/25/16_14:40:05, 0.000188, 0.000188, 26.637340
06/25/16_14:40:07, 0.000188, 0.000188, 26.637340
06/25/16_14:40:08, 0.000188, 0.000188, 26.637340
06/25/16_14:40:10, 0.000188, 0.000188, 24.682308
06/25/16_14:40:11, 0.000188, 0.000188, 26.637340
06/25/16_14:40:13, 0.000188, 0.000188, 28.592372
06/25/16_14:40:14, 0.000188, 0.000188, 25.659824
06/25/16_14:40:16, 0.000188, 0.000188, 26.637340
06/25/16_14:40:17, 0.000188, 0.000188, 26.637340
06/25/16_14:40:19, 0.000188, 0.000188, 26.637340
06/25/16_14:40:21, 0.000188, 0.000188, 26.637340
06/25/16_14:40:22, 0.000188, 0.000188, 26.637340
06/25/16_14:40:24, 0.000188, 0.000188, 26.637340
06/25/16_14:40:25, 0.000188, 0.000188, 25.659824
06/25/16_14:40:27, 0.000188, 0.000188, 26.637340
06/25/16_14:40:28, 0.000188, 0.000188, 26.637340
06/25/16_14:40:30, 0.000188, 0.000188, 26.637340
06/25/16_14:40:32, 0.000188, 0.000188, 27.614856
06/25/16_14:40:33, 0.000188, 0.000188, 27.614856
06/25/16_14:40:35, 0.000188, 0.000188, 26.637340
06/25/16_14:40:36, 0.000188, 0.000188, 26.637340
06/25/16_14:40:38, 0.000188, 0.000188, 26.637340
06/25/16_14:40:39, 0.000188, 0.000188, 26.637340
06/25/16_14:40:41, 0.000188, 0.000188, 27.614856
06/25/16_14:40:42, 0.000188, 0.000188, 26.637340
06/25/16_14:40:44, 0.000188, 0.000188, 26.637340
06/25/16_14:40:45, 0.000188, 0.000188, 27.614856
06/25/16_14:40:47, 0.000188, 0.000188, 26.637340
06/25/16_14:40:48, 0.000000, 0.000188, 26.637340
06/25/16_14:40:50, 0.000188, 0.000188, 26.637340
06/25/16_14:40:51, 0.000188, 0.000188, 27.614856
06/25/16_14:40:53, 0.000000, 0.000188, 26.637340
06/25/16_14:40:54, 0.000188, 0.000188, 27.614856
06/25/16_14:40:56, 0.000188, 0.000188, 26.637340
06/25/16_14:40:57, 0.000188, 0.000188, 26.637340
06/25/16_14:40:59, 0.000000, 0.000188, 27.614856
06/25/16_14:41:00, 0.000188, 0.000188, 26.637340
06/25/16_14:41:02, 0.000188, 0.000188, 27.614856
06/25/16_14:41:03, 0.000188, 0.000188, 25.659824
06/25/16_14:41:05, 0.000188, 0.000188, 27.614856
06/25/16_14:41:06, 0.000375, 0.000188, 26.637340
06/25/16_14:41:08, 0.000188, 0.000188, 26.637340
06/25/16_14:41:09, 0.000188, 0.000188, 25.659824
06/25/16_14:41:11, 0.000375, 0.000188, 27.614856
06/25/16_14:41:13, 0.000188, 0.000188, 26.637340
06/25/16_14:41:14, 0.000375, 0.000188, 27.614856
06/25/16_14:41:16, 0.000188, 0.000188, 27.614856
06/25/16_14:41:17, 0.000188, 0.000188, 26.637340
06/25/16_14:41:19, 0.000188, 0.000188, 27.614856
06/25/16_14:41:20, 0.000188, 0.000188, 27.614856
06/25/16_14:41:22, 0.000188, 0.000188, 27.614856
06/25/16_14:41:24, 0.000375, 0.000188, 26.637340
06/25/16_14:41:25, 0.000188, 0.000188, 26.637340
06/25/16_14:41:26, 0.000188, 0.000188, 26.637340
06/25/16_14:41:28, 0.000188, 0.000188, 27.614856
06/25/16_14:41:30, 0.000188, 0.000188, 27.614856
06/25/16_14:41:31, 0.000188, 0.000188, 27.614856
06/25/16_14:41:33, 0.000188, 0.000188, 27.614856
06/25/16_14:41:34, 0.000188, 0.000188, 27.614856
06/25/16_14:41:36, 0.000188, 0.000188, 26.637340
06/25/16_14:41:37, 0.000188, 0.000188, 27.614856
06/25/16_14:41:39, 0.000188, 0.000188, 26.637340
06/25/16_14:41:40, 0.000188, 0.000188, 27.614856
06/25/16_14:41:42, 0.000188, 0.000188, 26.637340
06/25/16_14:41:43, 0.000188, 0.000188, 27.614856
06/25/16_14:41:45, 0.000188, 0.000188, 26.637340
06/25/16_14:41:47, 0.000188, 0.000188, 27.614856
06/25/16_14:41:48, 0.000188, 0.000188, 27.614856
06/25/16_14:41:50, 0.000188, 0.000188, 27.614856
06/25/16_14:41:51, 0.000375, 0.000188, 25.659824
06/25/16_14:41:53, 0.000188, 0.000188, 26.637340
06/25/16_14:41:54, 0.000188, 0.000188, 27.614856
06/25/16_14:41:56, 0.000188, 0.000188, 27.614856
06/25/16_14:41:57, 0.000188, 0.000188, 26.637340
06/25/16_14:41:59, 0.000188, 0.000188, 26.637340
06/25/16_14:42:00, 0.000188, 0.000188, 27.614856
06/25/16_14:42:02, 0.000188, 0.000188, 27.614856
06/25/16_14:42:03, 0.000188, 0.000188, 27.614856
06/25/16_14:42:05, 0.000188, 0.000188, 26.637340
06/25/16_14:42:06, 0.000000, 0.000188, 26.637340
06/25/16_14:42:08, 0.000188, 0.000188, 27.614856
06/25/16_14:42:09, 0.000188, 0.000188, 27.614856
06/25/16_14:42:11, 0.000188, 0.000188, 27.614856
06/25/16_14:42:12, 0.000188, 0.000188, 27.614856
06/25/16_14:42:14, 0.000188, 0.000188, 27.614856
06/25/16_14:42:15, 0.000188, 0.000188, 26.637340
06/25/16_14:42:17, 0.000188, 0.000188, 25.659824
06/25/16_14:42:18, 0.000188, 0.000188, 27.614856
06/25/16_14:42:20, 0.000188, 0.000188, 27.614856
06/25/16_14:42:21, 0.000188, 0.000188, 27.614856
06/25/16_14:42:23, 0.000188, 0.000188, 27.614856
06/25/16_14:42:25, 0.000188, 0.000000, 27.614856
06/25/16_14:42:26, 0.000188, 0.000188, 27.614856
06/25/16_14:42:28, 0.000188, 0.000188, 27.614856
06/25/16_14:42:29, 0.000188, 0.000188, 27.614856
06/25/16_14:42:31, 0.000188, 0.000188, 27.614856
06/25/16_14:42:32, 0.000188, 0.000188, 27.614856
06/25/16_14:42:34, 0.000188, 0.000188, 27.614856
06/25/16_14:42:35, 0.000188, 0.000188, 25.659824
06/25/16_14:42:37, 0.000188, 0.000188, 27.614856
06/25/16_14:42:38, 0.000188, 0.000188, 27.614856
06/25/16_14:42:40, 0.000188, 0.000188, 28.592372
06/25/16_14:42:41, 0.000188, 0.000188, 27.614856
06/25/16_14:42:43, 0.000188, 0.000188, 27.614856
06/25/16_14:42:45, 0.000188, 0.000000, 28.592372
06/25/16_14:42:46, 0.000188, 0.000188, 27.614856
06/25/16_14:42:48, 0.000188, 0.000188, 27.614856
06/25/16_14:42:50, 0.000188, 0.000188, 27.614856
06/25/16_14:42:51, 0.000188, 0.000188, 27.614856
06/25/16_14:42:53, 0.000188, 0.000188, 27.614856
06/25/16_14:42:54, 0.000000, 0.000188, 27.614856
06/25/16_14:42:56, 0.000188, 0.000188, 27.614856
06/25/16_14:42:57, 0.000188, 0.000188, 27.614856
06/25/16_14:42:59, 0.000188, 0.000188, 27.614856
06/25/16_14:43:00, 0.000188, 0.000188, 28.592372
06/25/16_14:43:02, 0.000188, 0.000188, 27.614856
06/25/16_14:43:04, 0.000188, 0.000188, 27.614856
06/25/16_14:43:05, 0.000188, 0.000188, 27.614856
06/25/16_14:43:07, 0.000188, 0.000188, 26.637340
06/25/16_14:43:08, 0.000188, 0.000188, 27.614856
06/25/16_14:43:10, 0.000188, 0.000188, 27.614856
06/25/16_14:43:11, 0.000188, 0.000188, 25.659824
06/25/16_14:43:13, 0.000188, 0.000188, 26.637340
06/25/16_14:43:14, 0.000188, 0.000188, 27.614856
06/25/16_14:43:16, 0.000188, 0.000188, 27.614856
06/25/16_14:43:17, 0.000188, 0.000188, 26.637340
06/25/16_14:43:19, 0.000188, 0.000188, 25.659824
06/25/16_14:43:20, 0.000188, 0.000188, 27.614856
06/25/16_14:43:22, 0.000188, 0.000188, 27.614856
06/25/16_14:43:23, 0.000188, 0.000188, 27.614856
06/25/16_14:43:25, 0.000188, 0.000188, 27.614856
06/25/16_14:43:27, 0.000188, 0.000188, 27.614856
