Time, HF1, HF2, TC1
06/27/16_14:08:38, 0.000000, 0.000000, 30.547405
06/27/16_14:08:39, 0.000000, 0.000000, 30.547405
06/27/16_14:08:41, 0.000000, 0.000000, 30.547405
06/27/16_14:08:42, 0.000000, 0.000000, 30.547405
06/27/16_14:08:44, 0.000000, 0.000000, 30.547405
06/27/16_14:08:45, 0.000000, 0.000000, 30.547405
06/27/16_14:08:47, 0.000000, 0.000000, 32.502437
06/27/16_14:08:48, 0.000000, 0.000000, 32.502437
06/27/16_14:08:50, 0.000000, 0.000000, 32.502437
06/27/16_14:08:51, 0.000000, 0.000750, 30.547405
06/27/16_14:08:53, 0.000000, 0.000750, 30.547405
06/27/16_14:08:54, 0.000375, 0.000188, 30.547405
06/27/16_14:08:56, 0.000562, 0.000000, 29.569889
06/27/16_14:08:57, 0.000188, 0.000000, 29.569889
06/27/16_14:08:59, 0.000000, 0.000000, 31.524921
06/27/16_14:09:01, 0.000000, 0.000000, 29.569889
06/27/16_14:09:02, 0.000000, 0.000000, 29.569889
06/27/16_14:09:04, -0.003938, -0.003000, 29.569889
06/27/16_14:09:05, 0.000000, 0.000000, 29.569889
06/27/16_14:09:07, -0.007688, 0.000000, 29.569889
06/27/16_14:09:08, -0.000188, 0.000000, 29.569889
06/27/16_14:09:10, 0.000000, 0.000000, 29.569889
06/27/16_14:09:11, 0.000000, 0.000000, 29.569889
06/27/16_14:09:13, 0.000000, 0.000000, 31.524921
06/27/16_14:09:14, 0.000000, 0.000000, 31.524921
06/27/16_14:09:16, 0.000000, 0.000000, 30.547405
06/27/16_14:09:18, 0.000000, 0.000000, 27.614856
06/27/16_14:09:19, 0.000000, 0.000000, 29.569889
06/27/16_14:09:21, 0.000000, 0.000000, 30.547405
06/27/16_14:09:22, 0.000000, 0.000000, 27.614856
06/27/16_14:09:24, 0.000000, 0.000000, 30.547405
06/27/16_14:09:25, 0.000000, 0.000000, 30.547405
06/27/16_14:09:27, 0.000000, 0.000000, 29.569889
06/27/16_14:09:28, 0.000000, 0.000000, 30.547405
06/27/16_14:09:30, 0.000000, 0.000000, 28.592372
06/27/16_14:09:31, 0.000000, 0.000000, 29.569889
06/27/16_14:09:33, 0.000000, 0.000000, 29.569889
06/27/16_14:09:35, 0.000000, 0.000000, 29.569889
