Time, HF1, HF2, TC1
06/29/16_08:20:32, 0.000188, 0.000188, 16.862178
06/29/16_08:20:33, 0.000188, 0.000188, 17.839694
06/29/16_08:20:35, 0.000188, 0.000375, 16.862178
06/29/16_08:20:36, 0.000188, 0.000375, 17.839694
06/29/16_08:20:38, 0.000188, 0.000375, 16.862178
06/29/16_08:20:40, 0.000000, 0.000188, 15.884662
06/29/16_08:20:41, 0.000000, 0.000188, 17.839694
06/29/16_08:20:43, 0.000000, 0.000188, 15.884662
06/29/16_08:20:44, 0.000000, 0.000188, 12.952114
06/29/16_08:20:46, 0.000000, 0.000000, 16.862178
06/29/16_08:20:47, 0.000000, 0.000000, 17.839694
06/29/16_08:20:49, 0.000000, 0.000000, 17.839694
06/29/16_08:20:50, 0.000000, 0.000000, 18.817211
06/29/16_08:20:52, 0.000000, 0.000000, 18.817211
06/29/16_08:20:53, 0.000000, 0.000000, 18.817211
06/29/16_08:20:55, 0.000000, 0.000000, 18.817211
06/29/16_08:20:56, 0.000000, 0.000000, 16.862178
06/29/16_08:20:57, 0.000000, 0.000000, 16.862178
06/29/16_08:20:59, 0.000000, 0.000000, 17.839694
06/29/16_08:21:01, 0.000000, 0.000000, 18.817211
06/29/16_08:21:02, 0.000000, 0.000000, 17.839694
06/29/16_08:21:04, 0.000000, 0.000000, 15.884662
06/29/16_08:21:05, 0.000000, 0.000000, 17.839694
06/29/16_08:21:07, 0.000000, 0.000000, 17.839694
06/29/16_08:21:09, 0.000000, 0.000000, 17.839694
06/29/16_08:21:10, 0.000000, 0.000000, 18.817211
06/29/16_08:21:12, 0.000000, 0.000000, 16.862178
06/29/16_08:21:13, 0.000000, 0.000000, 17.839694
06/29/16_08:21:14, 0.000000, 0.000000, 17.839694
06/29/16_08:21:16, 0.000000, 0.000000, 17.839694
06/29/16_08:21:18, 0.000000, 0.000000, 17.839694
06/29/16_08:21:19, 0.000000, 0.000000, 16.862178
06/29/16_08:21:21, 0.000000, 0.000000, 17.839694
06/29/16_08:21:22, 0.000000, 0.000000, 17.839694
06/29/16_08:21:24, 0.000000, 0.000000, 17.839694
06/29/16_08:21:26, 0.000000, 0.000000, 18.817211
06/29/16_08:21:27, 0.000000, 0.000000, 15.884662
06/29/16_08:21:28, 0.000000, 0.000000, 17.839694
06/29/16_08:21:30, 0.000000, 0.000000, 15.884662
06/29/16_08:21:31, 0.000000, 0.000000, 17.839694
06/29/16_08:21:33, 0.000000, 0.000000, 17.839694
06/29/16_08:21:34, 0.000000, 0.000000, 17.839694
06/29/16_08:21:36, 0.000000, 0.000000, 16.862178
06/29/16_08:21:37, 0.000000, 0.000000, 17.839694
06/29/16_08:21:39, 0.000000, 0.000000, 17.839694
06/29/16_08:21:40, 0.000000, 0.000000, 16.862178
06/29/16_08:21:42, 0.000000, 0.000000, 17.839694
06/29/16_08:21:43, 0.000000, 0.000000, 17.839694
06/29/16_08:21:45, 0.000000, 0.000000, 17.839694
06/29/16_08:21:47, 0.000000, 0.000000, 16.862178
06/29/16_08:21:48, 0.000000, 0.000000, 17.839694
06/29/16_08:21:50, 0.000000, 0.000000, 18.817211
06/29/16_08:21:51, 0.000000, 0.000000, 16.862178
06/29/16_08:21:53, 0.000000, 0.000000, 17.839694
06/29/16_08:21:54, 0.000000, 0.000000, 16.862178
06/29/16_08:21:56, 0.000000, 0.000000, 18.817211
06/29/16_08:21:57, 0.000000, 0.000000, 18.817211
06/29/16_08:21:59, 0.000000, 0.000000, 17.839694
06/29/16_08:22:00, 0.000000, 0.000000, 17.839694
06/29/16_08:22:02, 0.000000, 0.000000, 17.839694
06/29/16_08:22:03, 0.000000, 0.000000, 17.839694
06/29/16_08:22:05, 0.000000, 0.000000, 15.884662
06/29/16_08:22:06, 0.000000, 0.000000, 17.839694
06/29/16_08:22:08, 0.000000, 0.000000, 17.839694
06/29/16_08:22:10, 0.000000, 0.000000, 16.862178
06/29/16_08:22:11, 0.000000, 0.000000, 16.862178
06/29/16_08:22:13, 0.000000, 0.000000, 17.839694
06/29/16_08:22:14, 0.000000, 0.000000, 17.839694
06/29/16_08:22:16, 0.000000, 0.000000, 16.862178
06/29/16_08:22:17, 0.000000, 0.000000, 17.839694
06/29/16_08:22:19, 0.000000, 0.000000, 16.862178
06/29/16_08:22:20, 0.000000, 0.000000, 16.862178
06/29/16_08:22:22, 0.000000, 0.000000, 15.884662
06/29/16_08:22:23, 0.000000, 0.000000, 17.839694
06/29/16_08:22:24, 0.000000, 0.000000, 17.839694
06/29/16_08:22:26, 0.000000, 0.000000, 17.839694
06/29/16_08:22:28, 0.000000, 0.000000, 17.839694
06/29/16_08:22:29, 0.000000, 0.000000, 18.817211
06/29/16_08:22:31, 0.000000, 0.000000, 17.839694
06/29/16_08:22:32, 0.000000, 0.000000, 17.839694
06/29/16_08:22:34, 0.000000, 0.000000, 17.839694
06/29/16_08:22:35, 0.000000, 0.000000, 16.862178
06/29/16_08:22:37, 0.000000, 0.000000, 18.817211
06/29/16_08:22:38, 0.000000, 0.000000, 17.839694
06/29/16_08:22:40, 0.000000, 0.000000, 17.839694
06/29/16_08:22:41, 0.000000, 0.000000, 17.839694
06/29/16_08:22:43, 0.000000, 0.000188, 17.839694
06/29/16_08:22:44, 0.000000, 0.000000, 15.884662
06/29/16_08:22:46, 0.000000, 0.000000, 17.839694
06/29/16_08:22:47, 0.000188, 0.000000, 17.839694
06/29/16_08:22:49, 0.000000, 0.000000, 17.839694
06/29/16_08:22:50, 0.000000, 0.000000, 17.839694
06/29/16_08:22:52, 0.000000, 0.000000, 17.839694
06/29/16_08:22:54, 0.000000, 0.000000, 18.817211
06/29/16_08:22:55, 0.000000, 0.000000, 18.817211
06/29/16_08:22:57, 0.000000, 0.000000, 17.839694
06/29/16_08:22:58, 0.000000, 0.000000, 18.817211
06/29/16_08:23:00, 0.000000, 0.000000, 19.794727
06/29/16_08:23:01, 0.000000, 0.000000, 19.794727
06/29/16_08:23:03, 0.000000, 0.000000, 18.817211
06/29/16_08:23:04, 0.000000, 0.000000, 18.817211
06/29/16_08:23:06, 0.000000, 0.000000, 19.794727
06/29/16_08:23:07, 0.000000, 0.000000, 17.839694
06/29/16_08:23:09, 0.000000, 0.000000, 17.839694
06/29/16_08:23:10, 0.000000, 0.000000, 17.839694
06/29/16_08:23:12, 0.000000, 0.000000, 18.817211
06/29/16_08:23:14, 0.000000, 0.000000, 15.884662
06/29/16_08:23:15, 0.000000, 0.000188, 17.839694
06/29/16_08:23:16, 0.000000, 0.000188, 16.862178
06/29/16_08:23:18, 0.000000, 0.000375, 16.862178
06/29/16_08:23:20, 0.000000, 0.000000, 16.862178
06/29/16_08:23:21, 0.000000, 0.000000, 17.839694
06/29/16_08:23:23, 0.000000, 0.000000, 16.862178
06/29/16_08:23:24, 0.000000, 0.000000, 15.884662
06/29/16_08:23:25, 0.000000, 0.000000, 17.839694
06/29/16_08:23:27, 0.000000, 0.000000, 17.839694
06/29/16_08:23:29, 0.000000, 0.000000, 15.884662
06/29/16_08:23:30, 0.000000, 0.000000, 16.862178
06/29/16_08:23:31, 0.000000, 0.000188, 16.862178
06/29/16_08:23:33, 0.000000, 0.000375, 17.839694
06/29/16_08:23:35, 0.000000, 0.000375, 18.817211
06/29/16_08:23:36, 0.000000, 0.000375, 18.817211
06/29/16_08:23:38, 0.000188, 0.000375, 18.817211
06/29/16_08:23:39, 0.000000, 0.000375, 18.817211
06/29/16_08:23:41, 0.000000, 0.000375, 18.817211
06/29/16_08:23:42, 0.000000, 0.000188, 18.817211
06/29/16_08:23:44, 0.000188, 0.000375, 17.839694
06/29/16_08:23:45, 0.000188, 0.000375, 19.794727
06/29/16_08:23:47, 0.000188, 0.000375, 14.907146
06/29/16_08:23:48, 0.000188, 0.000375, 17.839694
06/29/16_08:23:50, 0.000375, 0.000375, 18.817211
06/29/16_08:23:51, 0.000188, 0.000188, 17.839694
06/29/16_08:23:53, 0.000375, 0.000188, 17.839694
06/29/16_08:23:54, 0.000375, 0.000188, 17.839694
06/29/16_08:23:56, 0.000188, 0.000375, 16.862178
06/29/16_08:23:57, 0.000188, 0.000188, 19.794727
06/29/16_08:23:59, 0.000000, 0.000375, 20.772243
06/29/16_08:24:00, 0.000000, 0.000375, 21.749759
06/29/16_08:24:02, 0.000000, 0.000188, 21.749759
