Time, HF1, HF2, TC1
06/26/16_09:15:40, 0.000000, 0.000000, -250.000000
06/26/16_09:15:42, 0.000000, 0.000000, -250.000000
06/26/16_09:15:43, 0.000000, 0.000000, -250.000000
06/26/16_09:15:45, 0.000000, 0.000000, -250.000000
06/26/16_09:15:46, 0.000000, 0.000000, -250.000000
06/26/16_09:15:48, 0.000000, 0.000000, -250.000000
06/26/16_09:15:50, 0.000000, 0.000000, -250.000000
06/26/16_09:15:52, 0.000000, 0.000000, -250.000000
06/26/16_09:15:53, 0.000000, 0.000000, -250.000000
06/26/16_09:15:55, 0.000000, -0.000188, -250.000000
06/26/16_09:15:57, 0.000000, 0.000000, -250.000000
06/26/16_09:15:58, 0.000000, 0.000000, -250.000000
06/26/16_09:16:00, 0.000000, 0.000000, -250.000000
06/26/16_09:16:01, 0.000000, 0.000000, -250.000000
06/26/16_09:16:03, 0.000000, 0.000000, -250.000000
06/26/16_09:16:05, 0.000000, 0.000000, -250.000000
06/26/16_09:16:06, 0.000000, 0.000000, -250.000000
06/26/16_09:16:08, 0.000000, 0.000000, -250.000000
06/26/16_09:16:10, 0.000000, 0.000000, -250.000000
06/26/16_09:16:11, 0.000000, 0.000000, -250.000000
06/26/16_09:16:13, 0.000000, 0.000000, -250.000000
06/26/16_09:16:15, 0.000000, 0.000000, -250.000000
06/26/16_09:16:17, 0.000000, 0.000000, -250.000000
06/26/16_09:16:18, 0.000000, 0.000000, -250.000000
06/26/16_09:16:20, 0.000000, 0.000000, -250.000000
06/26/16_09:16:22, 0.000000, 0.000000, -250.000000
06/26/16_09:16:23, 0.000000, 0.000000, -250.000000
06/26/16_09:16:25, 0.000000, 0.000000, -250.000000
06/26/16_09:16:26, 0.000000, 0.000000, -250.000000
06/26/16_09:16:28, 0.000000, 0.000000, -250.000000
06/26/16_09:16:30, 0.000000, 0.000000, -250.000000
06/26/16_09:16:32, 0.000000, 0.000000, -250.000000
06/26/16_09:16:34, 0.000000, 0.000000, -250.000000
06/26/16_09:16:35, 0.000000, 0.000000, -250.000000
06/26/16_09:16:37, 0.000000, 0.000000, -250.000000
06/26/16_09:16:38, 0.000000, 0.000000, -250.000000
06/26/16_09:16:40, 0.000188, 0.000000, -250.000000
06/26/16_09:16:42, 0.000000, 0.000000, -250.000000
06/26/16_09:16:43, 0.000000, 0.000000, -250.000000
06/26/16_09:16:45, 0.000000, 0.000000, -250.000000
06/26/16_09:16:47, 0.000000, 0.000000, -250.000000
06/26/16_09:16:48, 0.000000, 0.000000, -250.000000
06/26/16_09:16:50, 0.000000, 0.000000, -250.000000
06/26/16_09:16:52, 0.000000, 0.000000, -250.000000
06/26/16_09:16:54, 0.000000, 0.000000, -250.000000
06/26/16_09:16:56, 0.000000, 0.000000, -250.000000
06/26/16_09:16:57, 0.000000, 0.000000, -250.000000
06/26/16_09:16:59, 0.000000, 0.000000, -250.000000
06/26/16_09:17:00, 0.000000, 0.000000, -250.000000
06/26/16_09:17:02, 0.000000, 0.000000, -250.000000
06/26/16_09:17:03, 0.000000, 0.000000, -250.000000
06/26/16_09:17:05, 0.000000, 0.000000, -250.000000
06/26/16_09:17:07, 0.000000, 0.000000, -250.000000
06/26/16_09:17:08, 0.000000, 0.000000, -250.000000
06/26/16_09:17:10, 0.000000, 0.000000, -250.000000
06/26/16_09:17:12, 0.000000, 0.000000, -250.000000
06/26/16_09:17:14, 0.000000, 0.000000, -250.000000
06/26/16_09:17:15, 0.000000, 0.000000, -250.000000
06/26/16_09:17:17, 0.000000, 0.000000, -250.000000
06/26/16_09:17:18, 0.000000, 0.000000, -250.000000
06/26/16_09:17:20, 0.000000, 0.000000, -250.000000
06/26/16_09:17:22, 0.000000, 0.000000, -250.000000
06/26/16_09:17:23, 0.000000, 0.000000, -250.000000
06/26/16_09:17:25, 0.000000, 0.000000, -250.000000
06/26/16_09:17:27, 0.000000, 0.000000, -250.000000
06/26/16_09:17:28, 0.000000, 0.000000, -250.000000
06/26/16_09:17:30, 0.000000, 0.000000, -250.000000
06/26/16_09:17:31, 0.000000, 0.000000, -250.000000
06/26/16_09:17:33, 0.000000, 0.000000, -250.000000
06/26/16_09:17:35, 0.000000, 0.000000, -250.000000
06/26/16_09:17:36, 0.000000, 0.000000, -250.000000
06/26/16_09:17:38, 0.000000, 0.000000, -250.000000
06/26/16_09:17:40, 0.000000, 0.000000, -250.000000
06/26/16_09:17:42, 0.000000, 0.000000, -250.000000
06/26/16_09:17:43, 0.000000, 0.000000, -250.000000
06/26/16_09:17:45, 0.000000, 0.000000, -250.000000
06/26/16_09:17:47, 0.000000, 0.000000, -250.000000
06/26/16_09:17:48, 0.000000, 0.000000, -250.000000
06/26/16_09:17:50, 0.000000, 0.000000, -250.000000
06/26/16_09:17:52, 0.000188, 0.000000, -250.000000
06/26/16_09:17:53, 0.000000, 0.000000, -250.000000
06/26/16_09:17:55, 0.000000, 0.000000, -250.000000
06/26/16_09:17:56, 0.000000, 0.000000, -250.000000
06/26/16_09:17:58, 0.000000, 0.000000, -250.000000
06/26/16_09:18:00, 0.000000, 0.000000, -250.000000
06/26/16_09:18:02, 0.000000, 0.000000, -250.000000
06/26/16_09:18:03, 0.000000, 0.000000, -250.000000
06/26/16_09:18:05, 0.000000, 0.000000, -250.000000
06/26/16_09:18:07, 0.000000, 0.000000, -250.000000
06/26/16_09:18:08, 0.000000, 0.000000, -250.000000
06/26/16_09:18:10, 0.000000, 0.000000, -250.000000
06/26/16_09:18:11, 0.000188, 0.000000, -250.000000
06/26/16_09:18:13, 0.000000, 0.000000, -250.000000
06/26/16_09:18:15, 0.000000, 0.000000, -250.000000
06/26/16_09:18:17, 0.000000, 0.000000, -250.000000
06/26/16_09:18:18, 0.000000, 0.000000, -250.000000
06/26/16_09:18:20, 0.000000, 0.000000, -250.000000
06/26/16_09:18:22, 0.000000, 0.000000, -250.000000
06/26/16_09:18:23, 0.000000, 0.000000, -250.000000
06/26/16_09:18:25, 0.000188, 0.000000, -250.000000
06/26/16_09:18:27, 0.000000, 0.000000, -250.000000
06/26/16_09:18:28, 0.000000, 0.000000, -250.000000
06/26/16_09:18:30, 0.000000, 0.000000, -250.000000
06/26/16_09:18:32, 0.000000, 0.000000, -250.000000
06/26/16_09:18:33, 0.000000, 0.000000, -250.000000
06/26/16_09:18:35, 0.000188, 0.000000, -250.000000
06/26/16_09:18:37, 0.000000, 0.000000, -250.000000
06/26/16_09:18:38, 0.000000, 0.000000, -250.000000
06/26/16_09:18:40, 0.000000, 0.000000, -250.000000
06/26/16_09:18:42, 0.000000, 0.000000, -250.000000
06/26/16_09:18:43, 0.000000, 0.000000, -250.000000
06/26/16_09:18:45, 0.000000, 0.000000, -250.000000
06/26/16_09:18:47, 0.000000, 0.000000, -250.000000
06/26/16_09:18:48, 0.000000, 0.000000, -250.000000
06/26/16_09:18:50, 0.000000, 0.000000, -250.000000
06/26/16_09:18:52, 0.000000, 0.000000, -250.000000
06/26/16_09:18:53, 0.000000, 0.000000, -250.000000
06/26/16_09:18:55, 0.000000, 0.000000, -250.000000
06/26/16_09:18:56, 0.000000, 0.000000, -250.000000
06/26/16_09:18:58, 0.000000, 0.000000, -250.000000
06/26/16_09:19:00, 0.000000, 0.000000, -250.000000
06/26/16_09:19:02, 0.000000, 0.000000, -250.000000
06/26/16_09:19:03, 0.000000, 0.000000, -250.000000
06/26/16_09:19:05, 0.000000, 0.000000, -250.000000
06/26/16_09:19:07, 0.000000, 0.000000, -250.000000
06/26/16_09:19:08, 0.000000, 0.000000, -250.000000
06/26/16_09:19:10, 0.000000, 0.000000, -250.000000
06/26/16_09:19:12, 0.000000, 0.000000, -250.000000
