Time, HF1, HF2, TC1
06/28/16_11:11:57, 0.000000, 0.000000, 24.682308
06/28/16_11:11:58, 0.000000, 0.000000, 24.682308
06/28/16_11:12:00, 0.000000, 0.000000, 23.704792
06/28/16_11:12:01, 0.000000, 0.000000, 25.659824
06/28/16_11:12:03, 0.000000, 0.000000, 24.682308
06/28/16_11:12:05, 0.000000, 0.000000, 25.659824
06/28/16_11:12:06, 0.000000, 0.000000, 25.659824
06/28/16_11:12:08, 0.000000, 0.000000, 25.659824
06/28/16_11:12:09, 0.000000, 0.000000, 25.659824
06/28/16_11:12:11, 0.000000, 0.000000, 24.682308
06/28/16_11:12:13, 0.000000, 0.000000, 25.659824
06/28/16_11:12:15, 0.000000, 0.000000, 23.704792
06/28/16_11:12:17, 0.000000, 0.000000, 24.682308
06/28/16_11:12:19, 0.000000, 0.000000, 23.704792
06/28/16_11:12:20, 0.000000, 0.000000, 23.704792
06/28/16_11:12:22, 0.000000, 0.000000, 22.727275
06/28/16_11:12:24, 0.000000, 0.000000, 32.502437
06/28/16_11:12:27, 0.000000, 0.000000, 32.502437
06/28/16_11:12:29, 0.000000, 0.000000, 24.682308
06/28/16_11:12:31, 0.000000, 0.000188, 22.727275
06/28/16_11:12:33, 0.000000, 0.001312, 21.749759
06/28/16_11:12:34, 0.000000, 0.001125, 22.727275
06/28/16_11:12:36, 0.000000, 0.001125, 21.749759
06/28/16_11:12:37, 0.000375, 0.000750, 23.704792
06/28/16_11:12:39, 0.001125, 0.000188, 22.727275
06/28/16_11:12:41, 0.001125, 0.000000, 22.727275
06/28/16_11:12:42, 0.000375, 0.000000, 23.704792
06/28/16_11:12:44, 0.000000, 0.000000, 21.749759
06/28/16_11:12:45, 0.000000, 0.000000, 22.727275
06/28/16_11:12:47, 0.000000, 0.000000, 21.749759
06/28/16_11:12:49, 0.000000, 0.000000, 23.704792
06/28/16_11:12:51, 0.000000, 0.000000, 24.682308
06/28/16_11:12:52, -0.002813, 0.000000, 22.727275
06/28/16_11:12:54, -0.043688, 0.000000, 23.704792
06/28/16_11:12:56, -0.045000, -0.828188, 22.727275
06/28/16_11:12:57, -0.041437, -0.937312, 23.704792
06/28/16_11:12:59, -0.044437, 0.000000, 23.704792
06/28/16_11:13:01, -0.045375, 0.000000, 23.704792
06/28/16_11:13:02, -0.047250, 0.000000, 22.727275
06/28/16_11:13:04, -0.053812, 0.000000, 22.727275
06/28/16_11:13:05, 0.000000, 0.000000, 22.727275
06/28/16_11:13:07, 0.000000, 0.000000, 25.659824
06/28/16_11:13:09, 0.000750, 0.000000, 26.637340
06/28/16_11:13:10, 0.000188, 0.000000, 26.637340
06/28/16_11:13:11, 0.000000, 0.000000, 25.659824
06/28/16_11:13:13, 0.000000, 0.000000, 26.637340
06/28/16_11:13:15, 0.000000, 0.000000, 22.727275
06/28/16_11:13:16, 0.000000, 0.000000, 23.704792
06/28/16_11:13:18, 0.000000, 0.000000, 23.704792
06/28/16_11:13:19, 0.000000, 0.000000, 23.704792
06/28/16_11:13:21, 0.000000, 0.000000, 23.704792
06/28/16_11:13:22, 0.000000, 0.000000, 21.749759
06/28/16_11:13:24, 0.000000, 0.000000, 21.749759
06/28/16_11:13:26, 0.000000, 0.000000, 23.704792
06/28/16_11:13:27, 0.000000, 0.000000, 23.704792
06/28/16_11:13:29, 0.000000, 0.000000, 23.704792
06/28/16_11:13:30, 0.000000, 0.000000, 23.704792
06/28/16_11:13:32, 0.000000, 0.000000, 23.704792
06/28/16_11:13:33, 0.000000, 0.000000, 22.727275
06/28/16_11:13:35, 0.000000, 0.000000, 22.727275
06/28/16_11:13:36, 0.000000, 0.000000, 23.704792
06/28/16_11:13:38, 0.000000, 0.000000, 23.704792
06/28/16_11:13:39, 0.000000, 0.000000, 21.749759
06/28/16_11:13:41, 0.000000, 0.000000, 22.727275
06/28/16_11:13:42, 0.000000, 0.000000, 22.727275
06/28/16_11:13:44, 0.000000, 0.000000, 22.727275
06/28/16_11:13:46, 0.000000, 0.000000, 22.727275
06/28/16_11:13:47, 0.000000, 0.000000, 22.727275
06/28/16_11:13:49, 0.000000, 0.000000, 20.772243
06/28/16_11:13:50, 0.000000, 0.000000, 22.727275
06/28/16_11:13:52, 0.000000, 0.000000, 21.749759
06/28/16_11:13:53, 0.000000, 0.000000, 22.727275
06/28/16_11:13:55, 0.000000, 0.000000, 23.704792
06/28/16_11:13:56, 0.000000, 0.000000, 21.749759
06/28/16_11:13:58, 0.000000, 0.000000, 21.749759
06/28/16_11:13:59, 0.000000, 0.000000, 22.727275
06/28/16_11:14:01, 0.000000, 0.000000, 22.727275
06/28/16_11:14:02, 0.000000, 0.000000, 21.749759
06/28/16_11:14:04, 0.000000, 0.000000, 21.749759
06/28/16_11:14:05, 0.000000, 0.000000, 22.727275
06/28/16_11:14:07, 0.000000, 0.000000, 22.727275
06/28/16_11:14:08, 0.000000, 0.000000, 21.749759
06/28/16_11:14:10, 0.000000, 0.000000, 21.749759
06/28/16_11:14:11, 0.000000, 0.000000, 22.727275
06/28/16_11:14:13, 0.000000, 0.000000, 21.749759
06/28/16_11:14:14, 0.000000, 0.000000, 22.727275
06/28/16_11:14:17, 0.000000, 0.000000, 22.727275
06/28/16_11:14:18, 0.000000, 0.000000, 21.749759
06/28/16_11:14:21, 0.000000, 0.000000, 22.727275
06/28/16_11:14:15, 0.000000, 0.000000, 24.682308
06/28/16_11:14:16, 0.000000, 0.000000, 22.727275
06/28/16_11:14:18, 0.000000, 0.000000, 23.704792
06/28/16_11:14:19, 0.000000, 0.000000, 21.749759
06/28/16_11:14:21, 0.000000, 0.000000, 22.727275
